user_id,month,total_calls,total_mins,total_internet,total_messages,plan,city,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute,total_revenue
1385,5,68.0,547.0,15341.0,38.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,21.41
1385,6,69.0,546.0,12974.0,28.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,21.38
1385,7,70.0,494.0,17696.0,55.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,50.15
1385,8,54.0,298.0,15351.0,36.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1385,9,65.0,416.0,17867.0,29.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,50.0
1385,10,65.0,481.0,16283.0,43.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,30.0
1385,11,53.0,347.0,20561.0,38.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,80.0
1385,12,76.0,563.0,16622.0,43.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,41.89
1386,11,36.0,236.0,6501.0,12.0,surf,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,20.0
1386,12,52.0,271.0,21906.0,28.0,surf,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,90.0
1387,8,47.0,383.0,15068.0,15.0,surf,"Bridgeport-Stamford-Norwalk, CT MSA",50,15360,500,20,10,0.03,0.03,20.0
1387,9,63.0,513.0,22564.0,18.0,surf,"Bridgeport-Stamford-Norwalk, CT MSA",50,15360,500,20,10,0.03,0.03,100.39
1387,10,71.0,510.0,20705.0,17.0,surf,"Bridgeport-Stamford-Norwalk, CT MSA",50,15360,500,20,10,0.03,0.03,80.3
1387,11,81.0,654.0,18842.0,13.0,surf,"Bridgeport-Stamford-Norwalk, CT MSA",50,15360,500,20,10,0.03,0.03,64.62
1387,12,63.0,466.0,20872.0,17.0,surf,"Bridgeport-Stamford-Norwalk, CT MSA",50,15360,500,20,10,0.03,0.03,80.0
1388,12,47.0,302.0,13280.0,98.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1389,5,60.0,417.0,13727.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1389,6,75.0,597.0,22316.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1389,7,78.0,492.0,17507.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1389,8,62.0,383.0,18480.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1389,9,62.0,462.0,22836.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1389,10,69.0,511.0,20281.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1389,11,68.0,396.0,20513.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1389,12,77.0,564.0,16871.0,0.0,ultimate,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,4,52.0,365.0,13926.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,5,93.0,652.0,16525.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,6,80.0,553.0,12545.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,7,97.0,726.0,11546.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,8,80.0,504.0,17431.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,9,91.0,692.0,11278.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,10,92.0,669.0,13255.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,11,92.0,609.0,12947.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1390,12,88.0,649.0,15822.0,0.0,ultimate,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1391,9,51.0,392.0,9543.0,24.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1391,10,90.0,666.0,16116.0,31.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1391,11,70.0,619.0,17928.0,34.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1391,12,63.0,431.0,17534.0,32.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1392,7,27.0,203.0,9713.0,31.0,surf,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,20.0
1392,8,46.0,341.0,22040.0,62.0,surf,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,90.36
1392,9,33.0,191.0,24169.0,50.0,surf,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,110.0
1392,10,39.0,326.0,25342.0,53.0,surf,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,120.09
1392,11,55.0,362.0,19157.0,60.0,surf,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,60.3
1392,12,40.0,323.0,16685.0,62.0,surf,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,40.36
1393,10,9.0,71.0,0.0,4.0,surf,"Knoxville, TN MSA",50,15360,500,20,10,0.03,0.03,20.0
1393,11,110.0,860.0,10061.0,32.0,surf,"Knoxville, TN MSA",50,15360,500,20,10,0.03,0.03,30.799999999999997
1393,12,126.0,888.0,14176.0,32.0,surf,"Knoxville, TN MSA",50,15360,500,20,10,0.03,0.03,31.64
1394,9,12.0,110.0,4365.0,5.0,surf,"Stockton, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1394,10,60.0,367.0,18926.0,20.0,surf,"Stockton, CA MSA",50,15360,500,20,10,0.03,0.03,60.0
1394,11,43.0,239.0,13017.0,32.0,surf,"Stockton, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1394,12,65.0,449.0,16660.0,23.0,surf,"Stockton, CA MSA",50,15360,500,20,10,0.03,0.03,40.0
1395,12,34.0,263.0,11161.0,25.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1396,8,40.0,252.0,13040.0,18.0,surf,"Salt Lake City, UT MSA",50,15360,500,20,10,0.03,0.03,20.0
1396,9,40.0,307.0,24916.0,39.0,surf,"Salt Lake City, UT MSA",50,15360,500,20,10,0.03,0.03,120.0
1396,10,47.0,299.0,18497.0,39.0,surf,"Salt Lake City, UT MSA",50,15360,500,20,10,0.03,0.03,60.0
1396,11,44.0,279.0,15811.0,27.0,surf,"Salt Lake City, UT MSA",50,15360,500,20,10,0.03,0.03,30.0
1397,6,107.0,802.0,17026.0,0.0,surf,"Oklahoma City, OK MSA",50,15360,500,20,10,0.03,0.03,49.06
1397,7,121.0,945.0,24099.0,0.0,surf,"Oklahoma City, OK MSA",50,15360,500,20,10,0.03,0.03,123.35
1397,8,115.0,800.0,21273.0,0.0,surf,"Oklahoma City, OK MSA",50,15360,500,20,10,0.03,0.03,89.0
1397,9,114.0,830.0,21497.0,0.0,surf,"Oklahoma City, OK MSA",50,15360,500,20,10,0.03,0.03,99.9
1397,10,105.0,808.0,24939.0,0.0,surf,"Oklahoma City, OK MSA",50,15360,500,20,10,0.03,0.03,129.24
1397,11,98.0,623.0,17454.0,0.0,surf,"Oklahoma City, OK MSA",50,15360,500,20,10,0.03,0.03,53.69
1397,12,127.0,945.0,23877.0,0.0,surf,"Oklahoma City, OK MSA",50,15360,500,20,10,0.03,0.03,123.35
1398,10,11.0,58.0,5006.0,17.0,surf,"Denver-Aurora-Lakewood, CO MSA",50,15360,500,20,10,0.03,0.03,20.0
1398,11,52.0,348.0,13502.0,37.0,surf,"Denver-Aurora-Lakewood, CO MSA",50,15360,500,20,10,0.03,0.03,20.0
1398,12,67.0,444.0,16245.0,42.0,surf,"Denver-Aurora-Lakewood, CO MSA",50,15360,500,20,10,0.03,0.03,30.0
1399,6,31.0,253.0,15502.0,10.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,30.0
1399,7,42.0,300.0,22771.0,25.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,100.0
1399,8,44.0,363.0,22946.0,27.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,100.0
1399,9,40.0,303.0,21025.0,23.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,80.0
1399,10,43.0,290.0,24672.0,23.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,120.0
1399,11,39.0,294.0,18714.0,29.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,60.0
1399,12,47.0,267.0,28914.0,24.0,surf,"San Antonio-New Braunfels, TX MSA",50,15360,500,20,10,0.03,0.03,160.0
1400,3,57.0,347.0,13686.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1400,4,69.0,484.0,14443.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1400,5,69.0,506.0,16781.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,40.18
1400,6,69.0,472.0,14519.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1400,7,60.0,388.0,20930.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,80.0
1400,8,65.0,529.0,11013.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,20.87
1400,9,72.0,601.0,14355.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,23.03
1400,10,84.0,576.0,17819.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,52.28
1400,11,78.0,581.0,11738.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,22.43
1400,12,81.0,528.0,21896.0,0.0,surf,"Riverside-San Bernardino-Ontario, CA MSA",50,15360,500,20,10,0.03,0.03,90.84
1401,8,10.0,77.0,631.0,13.0,ultimate,"Richmond, VA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1401,9,90.0,647.0,6087.0,55.0,ultimate,"Richmond, VA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1401,10,83.0,466.0,13089.0,43.0,ultimate,"Richmond, VA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1401,11,107.0,685.0,8056.0,53.0,ultimate,"Richmond, VA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1401,12,97.0,635.0,8418.0,69.0,ultimate,"Richmond, VA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1402,9,27.0,156.0,8996.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1402,10,45.0,314.0,17322.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,40.0
1402,11,44.0,314.0,13844.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1402,12,56.0,398.0,16015.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,30.0
1403,3,15.0,69.0,9025.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1403,4,26.0,189.0,25747.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1403,5,29.0,240.0,27855.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1403,6,42.0,260.0,19794.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1403,7,17.0,134.0,18295.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1403,8,33.0,251.0,22884.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1403,9,27.0,216.0,35233.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,105.0
1403,10,23.0,208.0,31135.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,77.0
1403,11,35.0,220.0,25052.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1403,12,33.0,231.0,23086.0,0.0,ultimate,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1404,8,67.0,473.0,21234.0,8.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,80.0
1404,9,78.0,626.0,17449.0,11.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,53.78
1404,10,103.0,668.0,23906.0,16.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,115.03999999999999
1404,11,81.0,590.0,13913.0,12.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,22.7
1404,12,81.0,553.0,21445.0,13.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,91.59
1405,6,14.0,101.0,5074.0,24.0,ultimate,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1405,7,23.0,185.0,15931.0,59.0,ultimate,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1405,8,22.0,119.0,22954.0,68.0,ultimate,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1405,9,24.0,166.0,17495.0,61.0,ultimate,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1405,10,30.0,185.0,18996.0,78.0,ultimate,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1405,11,24.0,165.0,20157.0,76.0,ultimate,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1405,12,21.0,143.0,13976.0,68.0,ultimate,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1406,3,5.0,35.0,1290.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1406,4,52.0,358.0,19213.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,60.0
1406,5,58.0,333.0,13853.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1406,6,48.0,404.0,17214.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,40.0
1406,7,59.0,428.0,18523.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,60.0
1406,8,61.0,425.0,25635.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,130.0
1406,9,60.0,470.0,19180.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,60.0
1406,10,59.0,453.0,17920.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,50.0
1406,11,70.0,449.0,22765.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,100.0
1406,12,68.0,396.0,23732.0,0.0,surf,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,110.0
1407,11,2.0,0.0,291.0,1.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1407,12,35.0,200.0,19191.0,51.0,ultimate,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1408,2,53.0,443.0,11839.0,29.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1408,3,73.0,526.0,17257.0,36.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,40.78
1408,4,62.0,424.0,13578.0,34.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1408,5,64.0,453.0,12874.0,32.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1408,6,54.0,402.0,17091.0,49.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,40.0
1408,7,73.0,522.0,13958.0,44.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,20.66
1408,8,63.0,386.0,17553.0,49.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,50.0
1408,9,54.0,434.0,16453.0,45.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,40.0
1408,10,69.0,558.0,14631.0,42.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,21.74
1408,11,73.0,401.0,14386.0,37.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1408,12,66.0,486.0,14528.0,32.0,surf,"Baltimore-Columbia-Towson, MD MSA",50,15360,500,20,10,0.03,0.03,20.0
1409,10,46.0,301.0,11874.0,27.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1409,11,46.0,269.0,23564.0,29.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1409,12,46.0,327.0,17536.0,21.0,ultimate,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1410,10,59.0,446.0,17485.0,10.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,50.0
1410,11,68.0,408.0,20336.0,11.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,70.0
1410,12,89.0,591.0,16577.0,16.0,surf,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,42.730000000000004
1411,8,39.0,255.0,8998.0,0.0,surf,"Rochester, NY MSA",50,15360,500,20,10,0.03,0.03,20.0
1411,9,65.0,415.0,14895.0,0.0,surf,"Rochester, NY MSA",50,15360,500,20,10,0.03,0.03,20.0
1411,10,73.0,502.0,10224.0,0.0,surf,"Rochester, NY MSA",50,15360,500,20,10,0.03,0.03,20.06
1411,11,56.0,414.0,11220.0,0.0,surf,"Rochester, NY MSA",50,15360,500,20,10,0.03,0.03,20.0
1411,12,74.0,554.0,9816.0,0.0,surf,"Rochester, NY MSA",50,15360,500,20,10,0.03,0.03,21.62
1412,6,61.0,399.0,7613.0,19.0,ultimate,"Detroit-Warren-Dearborn, MI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1412,7,166.0,1188.0,22015.0,52.0,ultimate,"Detroit-Warren-Dearborn, MI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1412,8,140.0,922.0,14911.0,54.0,ultimate,"Detroit-Warren-Dearborn, MI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1412,9,163.0,1173.0,15499.0,48.0,ultimate,"Detroit-Warren-Dearborn, MI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1412,10,142.0,1020.0,17370.0,47.0,ultimate,"Detroit-Warren-Dearborn, MI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1412,11,124.0,955.0,12686.0,57.0,ultimate,"Detroit-Warren-Dearborn, MI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1412,12,149.0,972.0,14542.0,59.0,ultimate,"Detroit-Warren-Dearborn, MI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1413,12,41.0,335.0,14395.0,30.0,surf,"Bakersfield, CA MSA",50,15360,500,20,10,0.03,0.03,20.0
1414,8,2.0,4.0,965.0,0.0,surf,"Urban Honolulu, HI MSA",50,15360,500,20,10,0.03,0.03,20.0
1414,9,59.0,458.0,25050.0,63.0,surf,"Urban Honolulu, HI MSA",50,15360,500,20,10,0.03,0.03,120.39
1414,10,67.0,546.0,25038.0,70.0,surf,"Urban Honolulu, HI MSA",50,15360,500,20,10,0.03,0.03,121.97999999999999
1414,11,57.0,288.0,26887.0,38.0,surf,"Urban Honolulu, HI MSA",50,15360,500,20,10,0.03,0.03,140.0
1414,12,65.0,451.0,30398.0,54.0,surf,"Urban Honolulu, HI MSA",50,15360,500,20,10,0.03,0.03,180.12
1415,7,65.0,587.0,17672.0,0.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,52.61
1415,8,66.0,443.0,20267.0,0.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,70.0
1415,9,74.0,415.0,21022.0,0.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,80.0
1415,10,75.0,549.0,17435.0,0.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,51.47
1415,11,76.0,533.0,23399.0,0.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,110.99
1415,12,70.0,492.0,20567.0,0.0,surf,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,80.0
1416,10,50.0,362.0,16644.0,33.0,surf,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",50,15360,500,20,10,0.03,0.03,40.0
1416,11,49.0,391.0,16238.0,42.0,surf,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",50,15360,500,20,10,0.03,0.03,30.0
1416,12,49.0,398.0,35102.0,49.0,surf,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",50,15360,500,20,10,0.03,0.03,220.0
1417,6,23.0,213.0,3711.0,4.0,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1417,7,96.0,647.0,26305.0,9.0,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1417,8,97.0,713.0,18812.0,12.0,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1417,9,81.0,573.0,14883.0,7.0,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1417,10,99.0,673.0,24800.0,11.0,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1417,11,100.0,788.0,21112.0,5.0,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1417,12,94.0,627.0,21991.0,10.0,ultimate,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1418,8,8.0,95.0,9028.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,20.0
1418,9,35.0,241.0,33290.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,200.0
1418,10,38.0,237.0,33953.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,210.0
1418,11,37.0,233.0,36290.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,230.0
1418,12,42.0,327.0,41961.0,0.0,surf,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,290.0
1419,11,37.0,204.0,5578.0,68.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,20.54
1419,12,117.0,835.0,19330.0,144.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,72.86999999999999
1420,7,5.0,44.0,1032.0,0.0,ultimate,"San Francisco-Oakland-Berkeley, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1420,8,49.0,424.0,18073.0,2.0,ultimate,"San Francisco-Oakland-Berkeley, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1420,9,40.0,328.0,14874.0,3.0,ultimate,"San Francisco-Oakland-Berkeley, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1420,10,49.0,326.0,15811.0,2.0,ultimate,"San Francisco-Oakland-Berkeley, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1420,11,37.0,291.0,17414.0,2.0,ultimate,"San Francisco-Oakland-Berkeley, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1420,12,48.0,321.0,20182.0,3.0,ultimate,"San Francisco-Oakland-Berkeley, CA MSA",1000,30720,3000,70,7,0.01,0.01,70.0
1421,10,21.0,126.0,7640.0,26.0,surf,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,20.0
